record_id,name,type,size
3484124,MD_mutR111A_R117A_CYP2J2_AA_State5_repeat1.zip,zip,3980173305
3484124,MD_mutR111A_R117A_CYP2J2_AA_State5_repeat2.zip,zip,3980224526
3484124,MD_mutR111A_R117A_CYP2J2_AA_State5_repeat3.zip,zip,3981301886
3484124,MD_mutR111A_R117A_CYP2J2_AA_State6_repeat1.zip,zip,4000716454
3484124,MD_mutR111A_R117A_CYP2J2_AA_State6_repeat2.zip,zip,3999912451
3484124,MD_mutR111A_R117A_CYP2J2_AA_State6_repeat3.zip,zip,4000832618
3484448,MD_quadmut_CYP2J2_AA_State4_repeat1.zip,zip,3986501832
3484448,MD_quadmut_CYP2J2_AA_State4_repeat2.zip,zip,3986288927
3484448,MD_quadmut_CYP2J2_AA_State4_repeat3.zip,zip,3985949989
3484448,MD_quadmut_CYP2J2_AA_State5_repeat1.zip,zip,3986519288
3484448,MD_quadmut_CYP2J2_AA_State5_repeat2.zip,zip,3986435812
3484448,MD_quadmut_CYP2J2_AA_State5_repeat3.zip,zip,3986368519
3484448,MD_quadmut_CYP2J2_AA_State6_repeat1.zip,zip,3985925504
3484448,MD_quadmut_CYP2J2_AA_State6_repeat2.zip,zip,3989427136
3484448,MD_quadmut_CYP2J2_AA_State6_repeat3.zip,zip,3985541250
3484437,MD_quadmut_CYP2J2_AA_State1_repeat1.zip,zip,3985185843
3484437,MD_quadmut_CYP2J2_AA_State1_repeat2.zip,zip,3985715199
3484437,MD_quadmut_CYP2J2_AA_State1_repeat3.zip,zip,3985058597
3484437,MD_quadmut_CYP2J2_AA_State2_repeat1.zip,zip,3986241960
3484437,MD_quadmut_CYP2J2_AA_State2_repeat2.zip,zip,3987264289
3484437,MD_quadmut_CYP2J2_AA_State2_repeat3.zip,zip,3985757589
3484437,MD_quadmut_CYP2J2_AA_State3_repeat1.zip,zip,3988344976
3484437,MD_quadmut_CYP2J2_AA_State3_repeat2.zip,zip,3986005291
3484437,MD_quadmut_CYP2J2_AA_State3_repeat3.zip,zip,3986738894
3527985,Data.zip,zip,7965210
3572717,F553A_2A-chainD-cluster1_2278.pdb,pdb,2115379
3572717,HsGluN12AA_F553A_MD.tar.gz,gz,6793596645
3572717,HsGluN12AA_used_1.pdb,pdb,2046020
3572717,HsGluN12AA_WT_MD.tar.gz,gz,6707368146
3572717,WT_2A-chainD-cluster1_2178.pdb,pdb,2116959
3572717,WT_N1-chainA-cluster1_1856.pdb,pdb,2116959
2600690,7cel_modeled.pdb,pdb,486073
3352030,ZENODO.zip,zip,44644333109
3228371,phil_trans_a_uranium_oxide_dataset.tar.gz,gz,1163841084
2548540,Partially_Disassembled_Nucleosomes.zip,zip,15090661828
2548540,README.txt,txt,3104
3229900,data_sample.zip,zip,355911338
3229900,plot_data.py,py,843
3229900,README.txt,txt,1299
3229900,region_ellipsoid.zip,zip,1177
3523367,analysis_mmgbsa.tar.bz2,bz2,10642253
3523367,analysis_PCA.tar.bz2,bz2,440992371
3523367,analysis_rmsd.tar.bz2,bz2,9834972
3523367,ComplexPrep_Apo.tar.bz2,bz2,1858180
3523367,ComplexPrep_TestSet-covalent.tar.bz2,bz2,8102027
3523367,ComplexPrep_TestSet-noncovalent.tar.bz2,bz2,8103387
3523367,ComplexPrep_ValidationSet.tar.bz2,bz2,5757099
3523367,Input_parameters_MD_and_analysis.tar.bz2,bz2,2480
3523367,LigandPreparation.tar.bz2,bz2,34724
3523307,CatK_2fr_dry.netcdf,netcdf,3952450081
3523307,catK_complex_dry.prmtop,prmtop,1427801
3523307,CatL_2fr_dry.netcdf,netcdf,3986450081
3523307,catL_complex_dry.prmtop,prmtop,1446056
3523307,Cruz_2fr_dry.netcdf,netcdf,3764150081
3523307,cruz_complex_dry.prmtop,prmtop,1375343
3523307,ICL-CatK_2Round_2fr_dry.netcdf,netcdf,4015650081
3523307,ICL_catK_complex_dry.prmtop,prmtop,1450613
3523307,validation_sims.tar.bz2,bz2,1625054744
2605360,Al-AB16 Avg.c0.pdb,pdb,21257
2605360,al-ab16.pdb.gz,gz,111207646
2605360,al-ab40_Avg.c0.pdb,pdb,48959
2605360,al-ab40.pdb.gz,gz,394644622
2605360,al-ab42_Avg.c0.pdb,pdb,50903
2605360,al-ab42.pdb.gz,gz,429216078
3585907,216.hdf5.gz,gz,679666864
3585907,216.tar.gz,gz,521087693
3518308,CCK-CatK_2fr_dry.netcdf,netcdf,4027388481
3518308,CCK_catK_complex_dry.prmtop,prmtop,1456887
3518308,CCK-CatL_2fr_dry.netcdf,netcdf,4063000081
3518308,CCK_catL_complex_dry.prmtop,prmtop,1475206
3518308,CCK-Cruz_2fr_dry.netcdf,netcdf,3840650081
3518308,CCK_cruz_complex_dry.prmtop,prmtop,1404690
3518308,CCR-CatK_2fr_dry.netcdf,netcdf,4038700081
3518308,CCR_catK_complex_dry.prmtop,prmtop,1460920
3518308,CCR-CatL_2fr_dry.netcdf,netcdf,4073564631
3518308,CCR_catL_complex_dry.prmtop,prmtop,1479231
3518308,CCR-Cruz_2fr_dry.netcdf,netcdf,3850400081
3518308,CCR_cruz_complex_dry.prmtop,prmtop,1408723
3518308,ICK-CatK_2Round_2fr_dry.netcdf,netcdf,4029000081
3518308,ICK_catK_complex_dry.prmtop,prmtop,1456451
3518308,ICK-CatL_2Round_2fr_dry.netcdf,netcdf,4063000081
3518308,ICK_catL_complex_dry.prmtop,prmtop,1474724
3518308,ICK-Cruz_2Round_2fr_dry.netcdf,netcdf,3840650081
3518308,ICK_cruz_complex_dry.prmtop,prmtop,1403999
3518308,ICR-CatK_2Round_2fr_dry.netcdf,netcdf,4038700081
3518308,ICR_catK_complex_dry.prmtop,prmtop,1459658
3518308,ICR-CatL_2Round_2fr_dry.netcdf,netcdf,4071120981
3518308,ICR_catL_complex_dry.prmtop,prmtop,1477924
3518308,ICR-Cruz_2Round_2fr_dry.netcdf,netcdf,3850400081
3518308,ICR_cruz_complex_dry.prmtop,prmtop,1408723
2649173,data_repository.zip,zip,6157710511
3568100,dump-SPCE1.xyz,xyz,209342720
3568100,msd_Na_v9.2.f90,f90,17330
3256364,data.tar.gz,gz,607956
3522090,CCL-CatK_2fr_dry.netcdf,netcdf,4015650081
3522090,CCL_catK_complex_dry.prmtop,prmtop,1451038
3522090,CCL-CatL_2fr_dry.netcdf,netcdf,4049650081
3522090,CCL_catL_complex_dry.prmtop,prmtop,1469351
3522090,CCL-Cruz_2fr_dry.netcdf,netcdf,3827300081
3522090,CCL_cruz_complex_dry.prmtop,prmtop,1398846
3522090,CKR-CatK_2fr_dry.netcdf,netcdf,4036300081
3522090,CKR_catK_complex_dry.prmtop,prmtop,1458621
3522090,CKR-CatL_2fr_dry.netcdf,netcdf,4067900081
3522090,CKR_catL_complex_dry.prmtop,prmtop,1476642
3522090,CKR-Cruz_2fr_dry.netcdf,netcdf,3845550081
3522090,CKR_cruz_complex_dry.prmtop,prmtop,1406136
3522090,ICL_catK_complex_dry.prmtop,prmtop,1450613
3522090,ICL-CatL_2Round_2fr_dry.netcdf,netcdf,4049650081
3522090,ICL_catL_complex_dry.prmtop,prmtop,1468880
3522090,ICL-Cruz_2Round_2fr_dry.netcdf,netcdf,3827300081
3522090,ICL_cruz_complex_dry.prmtop,prmtop,1398159
3522090,IKR-CatK_2Round_2fr_dry.netcdf,netcdf,4036300081
3522090,IKR_catK_complex_dry.prmtop,prmtop,1458190
3522090,IKR-CatL_2Round_2fr_dry.netcdf,netcdf,4067900081
3522090,IKR_catL_complex_dry.prmtop,prmtop,1476160
3522090,IKR-Cruz_2Round_2fr_dry.netcdf,netcdf,3845550081
3522090,IKR_cruz_complex_dry.prmtop,prmtop,1405443
3366185,Data_Archive.tar.gz,gz,390496
3585908,219.hdf5.gz,gz,2835959672
3585908,219.tar.gz,gz,2217646139
3540691,experiments.zip,zip,277012172
3540691,MD.zip,zip,431074888
2632008,ReSpecTh_v2.1_example_files.zip,zip,56111
3585800,212.hdf5.gz,gz,177555286
3585800,212.tar.gz,gz,125487772
2542912,allclusts.tgz,tgz,643152532
2542912,all_states.gexf,gexf,6293577
2542912,bptf_AU1.pdb,pdb,2609306
2542912,clust90.dcd,dcd,3866076
2542912,README_zenodo.md,md,1034
2595283,dmpc128_20ns.pdb,pdb,1129301
2595283,dmpc.itp,itp,12589
2595283,dmtap128_24ns.pdb,pdb,1052119
2595283,dmtap.itp,itp,10593
2595283,TablePDB.pdf,pdf,16909
2595283,tap06_20ns.pdb,pdb,1124480
2595283,tap16_22ns.pdb,pdb,1117244
2595283,tap25_22ns.pdb,pdb,1110008
2595283,tap31_20ns.pdb,pdb,1105184
2595283,tap39_20ns.pdb,pdb,1099154
2595283,tap50_30ns.pdb,pdb,1090712
2595283,tap63_25ns.pdb,pdb,1081064
2595283,tap75_22ns.pdb,pdb,1071416
2595283,tap89_25ns.pdb,pdb,1060562
3291503,diels-alder_reactions.npz,npz,187061706
3291503,read_data.py,py,755
3291503,README.txt,txt,3014
2595234,dppc-128-100.pdb,pdb,1163579
2644158,NOFIELD-traj_1_cent.xtc,xtc,1033291576
2644158,NOFIELD-traj_2_cent.xtc,xtc,1033285528
2644158,NOFIELD-traj_3_cent.xtc,xtc,1033286072
2644158,system.gro,gro,12764779
2644158,Xrev-traj_1_cent.xtc,xtc,1033214520
2644158,Xrev-traj_2_cent.xtc,xtc,1033224960
2644158,Xrev-traj_3_cent.xtc,xtc,1033233792
2644158,X-traj_1_cent.xtc,xtc,1033242944
2644158,X-traj_2_cent.xtc,xtc,1033224944
2644158,X-traj_3_cent.xtc,xtc,1033229952
2644158,Yrev-traj_1_cent.xtc,xtc,1033230556
2644158,Yrev-traj_2_cent.xtc,xtc,1033227944
2644158,Yrev-traj_3_cent.xtc,xtc,1033245096
2644158,Y-traj_1_cent.xtc,xtc,1033240236
2644158,Y-traj_2_cent.xtc,xtc,1033220332
2644158,Y-traj_3_cent.xtc,xtc,1033218548
3629554,Reproducibility_pack_v2.tar.gz,gz,13878987811
3271649,67500_frames.zip,zip,1443850090
2646049,A2AR_PUFA12_EQ.tpr,tpr,514376
2646049,A2AR_PUFA12_EQ.xtc,xtc,4793276696
2646049,A2AR_PUFA16_EQ.tpr,tpr,514376
2646049,A2AR_PUFA16_EQ.xtc,xtc,4789127612
2646049,A2AR_PUFA4_EQ.tpr,tpr,514376
2646049,A2AR_PUFA4_EQ.xtc,xtc,4801348480
2646049,A2AR_PUFA8_EQ.tpr,tpr,514376
2646049,A2AR_PUFA8_EQ.xtc,xtc,4797268096
2646049,D2R_PUFA16_EQ.tpr,tpr,500436
2646049,D2R_PUFA16_EQ.xtc,xtc,4769082980
2646049,GLUT_PUFA16_EQ.tpr,tpr,582120
2646049,GLUT_PUFA16_EQ.xtc,xtc,4878146396
2646049,NOPROT_PUFA12_EQ.tpr,tpr,367672
2646049,NOPROT_PUFA12_EQ.xtc,xtc,33880380
2646049,NOPROT_PUFA16_EQ.tpr,tpr,367668
2646049,NOPROT_PUFA16_EQ.xtc,xtc,45913336
2646049,NOPROT_PUFA4_EQ.tpr,tpr,367668
2646049,NOPROT_PUFA4_EQ.xtc,xtc,46052132
2646049,NOPROT_PUFA8_EQ.tpr,tpr,367672
2646049,NOPROT_PUFA8_EQ.xtc,xtc,46012048
2646049,PARTITIONING_A2AR.tar,tar,108124160
2646049,PARTITIONING_D2R.tar,tar,60231680
2646049,PARTITIONING_GLUT.tar,tar,69212160
2646049,PARTITIONING_NOPROT.tar,tar,79411200
2646049,TOP.tar,tar,757760
2755026,HansenZechner_RawData.zip,zip,310917089
3340865,chart_gas.pdf,pdf,69882
3340865,chart_liq.pdf,pdf,74170
3340865,coexistence.txt,txt,489
3340865,gas_T0.40.txt,txt,566
3340865,gas_T0.41.txt,txt,674
3340865,gas_T0.42.txt,txt,890
3340865,gas_T0.43.txt,txt,1172
3340865,gas_T0.44.txt,txt,1821
3340865,liq_T0.40.txt,txt,1117
3340865,liq_T0.41.txt,txt,1118
3340865,liq_T0.42.txt,txt,1114
3340865,liq_T0.43.txt,txt,1384
3340865,liq_T0.44.txt,txt,1461
3994120,amorphous_silica_1.data,data,47318077
3994120,amorphous_silica_1.zjson,zjson,405
3994120,ch_blob_10nm.data,data,1450543
3994120,vashishta_1990_like_amorphous_silica_amorphous_silica.in,in,2290
3994120,vashishta_1990_like_amorphous_silica_log.lammps,lammps,1659433
3994120,vashishta_1990_like_amorphous_silica_melted.data,data,8421783
3994120,vashishta_1990_like_amorphous_silica_quench_1400K.data,data,8422248
3994120,vashishta_1990_like_amorphous_silica_quench_1900K.data,data,8422264
3994120,vashishta_1990_like_amorphous_silica_quench_300K.data,data,8422337
3994120,vashishta_1990_like_amorphous_silica_quench_375K.data,data,8422144
3994120,vashishta_1990_like_amorphous_silica_quench_600K.data,data,8422181
3994120,vashishta_1990_like_amorphous_silica_quench_950K.data,data,8422468
3994120,vashishta_1990_like_amorphous_silica_silica_slab.data,data,4392546
3994120,vashishta_1990_like_amorphous_silica_SiO.1990.vashishta,vashishta,1617
3676936,ALA_PAR_CHANGED.zip,zip,8742087102
3676936,FF_COMPARE.zip,zip,9574072791
3676936,GLN_PAR_CHANGED.zip,zip,8775751589
3676936,LEU_PAR_CHANGED.zip,zip,8756920518
3676936,MDP.zip,zip,1221
3676936,TYR_PAR_CHANGED.zip,zip,8678894262
3956408,bsResult.xvg,xvg,8337
4015136,dumbbells.zip,zip,967020
4015136,hard_spheres.zip,zip,631567
4015136,spm.zip,zip,316071954
4154621,paissoni19diubq.zip,zip,71383858
4013889,N-ASW.npz,npz,608299752
4106362,CONFIG,,241849
4106362,CONTROL,,1756
4106362,FIELD,,68363
3696800,COSAN-cis.pdb,pdb,3630
3696800,COSAN-cis.prm,prm,2796
3696800,COSAN-cis.top,top,7965
4485912,kelkar_et_al_JPCB_2020.tar.gz,gz,16390731561
4485912,kelkar_et_al_JPCB_2020_External_BackupREADME.docx,docx,18079
4065552,data_MD.xlsx,xlsx,1145870
3893789,GROMACS_heterogeneous_parallelization_benchmark_info_and_systems_JCP.tar.gz,gz,102089289
3690232,Zenodo_Txd13_a3_a6_b2_b4.tar,tar,1356922880
4286065,PBF-FC_LOW_FREQ.TXT,txt,149929
4286065,PBF-HIGH_FREQ.TXT,txt,671837
4286065,PBF-SL_LOW_FREQ.TXT,txt,223141
4286065,PHF-FC_LOW_FREQ.TXT,txt,219184
4286065,PHF-HIGH_FREQ.TXT,txt,667054
4286065,PHF-SL_LOW_FREQ.TXT,txt,195363
4286065,PPeF-FC_LOW_FREQ.txt,txt,219188
4286065,PPEF-HIGH_FREQ.TXT,txt,681542
4286065,PPeF-SL_LOW_FREQ.TXT,txt,219181
4286065,PTF-FC_LOW_FREQ.TXT,txt,219182
4286065,PTF-HIGH_FREQ.TXT,txt,603764
4286065,PTF-SL_LOW_FREQ.TXT,txt,187424
4286065,README.TXT,txt,327
3736713,RANDOM_R1_pos.xyz.bz2,bz2,400166689
3736713,RANDOM_R2_pos.xyz.bz2,bz2,411205346
3736713,RANDOM_R4_pos.xyz.bz2,bz2,406427156
3736713,SO_SO1_pos.xyz.bz2,bz2,1027892757
3736713,SO_SO3bis_pos.xyz.bz2,bz2,1178428930
3736713,SO_SO3_pos.xyz.bz2,bz2,1033533230
3736713,SO_SO4_pos.xyz.bz2,bz2,1025439839
4319228,hremd-idp.zip,zip,149430
3878218,polyubiquitin_files.zip,zip,108526380
3814109,part1.zip,zip,7569285654
3814109,part2.zip,zip,6240498900
3814109,simulation_set_up.zip,zip,6529957
3814193,part1.zip,zip,8894473721
3814193,part2.zip,zip,6957407223
3814193,simulation_set_up.zip,zip,4771542
3780206,binding.zip,zip,17377268966
3780206,bound.zip,zip,9978558201
3780206,dimer.zip,zip,9245374584
3628331,AerosolPMSupplMaters.zip,zip,66315080
3779223,binding.zip,zip,8453394323
3779223,bound.zip,zip,1704081522
3779223,monomer_only.zip,zip,6050460798
3963376,SuppMater1.zip,zip,224758
3963376,SuppMater2.pdf,pdf,813597
3963376,SuppMater3.mp4,mp4,7730604
3807765,6M0J_100ns_DurdagiLab.pdb,pdb,988886970
3997178,Cefsulodin_post-docking_MD_500ns.xtc,xtc,53853264
3997178,Cefsulodin_post-docking.pdb,pdb,223487
3997178,Cromoglycate_post-docking_MD_500ns.xtc,xtc,53767824
3997178,Cromoglycate_post-docking.pdb,pdb,222934
3997178,Nafamostat_post-docking_500ns.xtc,xtc,53668412
3997178,Nafamostat_post-docking.pdb,pdb,222539
3997178,Nilotinib_post-docking_500ns.xtc,xtc,53980688
3997178,Nilotinib_post-docking.pdb,pdb,223961
3997178,Penfluridol_post-docking_500ns.xtc,xtc,54034396
3997178,Penfluridol_post-docking.pdb,pdb,224198
3997178,Radotinib_post-docking_500ns.xtc,xtc,53988916
3997178,Radotinib_post-docking.pdb,pdb,223882
3997178,RBD_ACE2_200ns.xtc,xtc,46133428
3997178,RBD_ACE2.pdb,pdb,955896
3997178,RBD_alone_200ns.xtc,xtc,21666724
3997178,RBD_alone.pdb,pdb,224909
3997178,RBD_binding_to_ACE2.pdb,pdb,955896
3997178,RBD_binding_to_ACE2.xtc,xtc,110686584
3997178,RBD-cefsulodin_binding_to_ACE2.pdb,pdb,954474
3997178,RBD-cefsulodin_binding_to_ACE2_replica_1.xtc,xtc,119691364
3997178,RBD-cefsulodin_binding_to_ACE2_replica_2.xtc,xtc,106150504
3997178,RBD-cefsulodin_binding_to_ACE2_SI_1.xtc,xtc,111241740
3997178,RBD-cefsulodin_binding_to_ACE2_SI_2.xtc,xtc,115131688
3997178,systems_4_MD.zip,zip,17596738
3746892,COVID19_MPro_6LU7_complex_ritonavir_durdagilab.pdb,pdb,755783774
3751321,LOPINAVIR_SARS-COV2-MAIN-PROTEASE_500ns_DURDAGILAB.pdb,pdb,755528845
3822299,6M0J_1000frames_500ns_DurdagiLab.pdb,pdb,989874869
4006464,Cyt_c1.pdb,pdb,143546
4006464,Cyt_c-DNA.pdb,pdb,218110
4006464,Cyt_c.pdb,pdb,71338
4006464,Figure_1.xlsx,xlsx,17298
4006464,Figure_2.xlsx,xlsx,438155
4006464,Figure_3.xlsx,xlsx,12318
4006464,Figure_4_and_table_1.xlsx,xlsx,56085
4006464,Figure5.xlsx,xlsx,96453
4006464,Figure6.xlsx,xlsx,196376
4006464,Figure7.xlsx,xlsx,380321
4006464,Figure8.xlsx,xlsx,245287
4006464,Figure_9.xlsx,xlsx,8558
4006464,Ligplot_for_Figure_9B.docx,docx,2022441
4006464,video.mp4,mp4,1353800
3975394,APO_1traj1800ns_every200ps.zip,zip,323474623
3975394,DAR_28traj200ns_every200ps.zip,zip,1016021450
3975394,IND_28traj200ns_every200ps.zip,zip,1017620791
3975394,LOP_28traj200ns_every200ps.zip,zip,1018156781
3975394,movies_1us.zip,zip,648397945
3975394,movies_6us.zip,zip,520381413
3975394,movies_overlooking_28traj200ns.zip,zip,480859979
3975394,NEL_28traj200ns_every200ps.zip,zip,1017141133
3975394,RIT_28traj200ns_every200ps.zip,zip,1018380771
3975394,SAQ_28traj200ns_every200ps.zip,zip,1018873739
3975394,TPR_28traj200ns_every200ps.zip,zip,1015977091
3975394,ZZZ_20traj1us_every200ps.zip,zip,3596798529
3975394,ZZZ_3traj6us_every1ns.zip,zip,647073926
3975394,ZZZ_LigandBindingPosePDBs.zip,zip,3464023
3975394,ZZZz_3traj1us_every200ps_unbinding.zip,zip,539463085
3975394,ZZZz_56traj200ns_every200ps_negative_control.zip,zip,2014053059
3975394,ZZZz_LigandBindingPosePDBsRevised.zip,zip,3334342
3756976,6LU7simulation_DurdagiLab.pdb,pdb,378476169
3822468,explicit.zip,zip,4257609217
3820675,BabbittData-Detecting_conserved_dynamics.zip,zip,23936252
3778678,C-Cap.zip,zip,1889844199
3778678,N-Cap1.zip,zip,1740373163
3778678,N-Cap2.zip,zip,2079382482
3778678,simulation_prep.zip,zip,9429295
4310269,6vsb_40ns_16.xtc,xtc,178044120
4310269,6vsb_40ns_17.xtc,xtc,198733816
4310269,6vsb_40ns_18.xtc,xtc,184220484
4310269,6vsb_40ns_19.xtc,xtc,191072032
4310269,6vsb_40ns_21.xtc,xtc,200508044
4310269,6vsb_40ns_22.xtc,xtc,205656716
4310269,6vsb_40ns_23.xtc,xtc,210610088
4310269,6vsb_40ns_24.xtc,xtc,187562496
4310269,6vsb_40ns_25.xtc,xtc,187594352
4310269,6vsb_40ns_26.xtc,xtc,172258524
4310269,6vsb_40ns_27.xtc,xtc,191310424
4310269,6vsb_40ns_28.xtc,xtc,197483292
4310269,6vsb_40ns_29.xtc,xtc,173481336
4310269,6vsb_40ns_30.xtc,xtc,197270436
4310269,6vsb_40ns_31.xtc,xtc,208647888
4310269,6vsb_40ns_33.xtc,xtc,208397040
4310269,6vsb_40ns_34.xtc,xtc,205424624
4310269,6vsb_40ns_35.xtc,xtc,198731464
4310269,6vxx_40ns_10.xtc,xtc,198004540
4310269,6vxx_40ns_1.xtc,xtc,184919460
4310269,6vxx_40ns_22.xtc,xtc,184395884
4310269,6vxx_40ns_23.xtc,xtc,192571796
4310269,6vxx_40ns_24.xtc,xtc,197994804
4310269,6vxx_40ns_25.xtc,xtc,198010220
4310269,6vxx_40ns_26.xtc,xtc,174447704
4310269,6vxx_40ns_27.xtc,xtc,170787640
4310269,6vxx_40ns_28.xtc,xtc,167325564
4310269,6vxx_40ns_29.xtc,xtc,165344184
4310269,6vxx_40ns_2.xtc,xtc,174974108
4310269,6vxx_40ns_30.xtc,xtc,178937800
4310269,6vxx_40ns_4.xtc,xtc,187875252
4310269,6vxx_40ns_5.xtc,xtc,186147548
4310269,6vxx_40ns_6.xtc,xtc,197885616
4310269,6vxx_40ns_7.xtc,xtc,180844432
4310269,6vxx_40ns_8.xtc,xtc,197973592
4310269,6vxx_40ns_9.xtc,xtc,197832856
4310269,closed_80ns_3.xtc,xtc,395782304
4310269,fully_open_80ns_33.xtc,xtc,382661272
4310269,partially_open_80ns_6vsb_32.xtc,xtc,386109180
4310269,spike_dry.pdb,pdb,5115932
3780467,ligand1.zip,zip,6902124449
3780467,ligand2.zip,zip,7385841612
3780467,ligand3.zip,zip,7438349026
3780467,ligand4.zip,zip,14890832893
3780467,simulation_set_up.zip,zip,51323152
3777274,ligand1_xtc.zip,zip,1377375682
3777274,ligand2_xtc.zip,zip,1132506082
3777274,ligand3_xtc.zip,zip,1141913966
3777274,ligand4_xtc.zip,zip,1242820930
3777274,simulation_set_up.zip,zip,3364545
3941575,PLUMED_NEST_AncestralTS.zip,zip,31744321
3992686,README.txt,txt,3370
3992686,Structural_Dynamics_of_DNA.zip,zip,2856458018
3621201,Zenodo_MCoAEP2_apo.tar,tar,322160640
3621201,Zenodo_MCoAEP2_MCoTI-II.tar,tar,449597440
3634769,Kv1.3_Tk-hefu-deriv_complexes.zip,zip,223758143
3634769,Supplementary-Table-S2.xlsx,xlsx,49692
3634769,Supplementary-Table-S3.xlsx,xlsx,45518
3782629,ligand4_part1.zip,zip,7445230399
3782629,ligand4_part2.zip,zip,4450251467
3860314,b6-sch3.psf,psf,5858199
3860314,b6-sf.psf,psf,5857297
3860314,b6-sh.psf,psf,83593246
3860314,b6-socf3.psf,psf,5858430
3860314,b6-soch3.psf,psf,5858369
3860314,b6_tgf.psf,psf,6061753
3860314,r_cf3.zip,zip,463700662
3860314,r_ch3.zip,zip,463639357
3860314,r_f.zip,zip,463622680
3860314,r_h.zip,zip,463697255
3860314,r_ocf3.zip,zip,278388353
3860314,r_och3.zip,zip,371077450
3860314,s_cf3.zip,zip,463849838
3860314,sch3_production.1.dcd,dcd,101172356
3860314,sch3_production.2.1.dcd,dcd,101172356
3860314,sch3_production.2.2.dcd,dcd,48770080
3860314,sch3_production.3.1.dcd,dcd,101172356
3860314,sch3_production.3.2.dcd,dcd,48972444
3860314,sch3_production.4.1.dcd,dcd,65559812
3860314,sch3_production.4.2.dcd,dcd,35622756
3860314,sch3_production.5.1.dcd,dcd,65155124
3860314,sch3_production.5.2.dcd,dcd,36017588
3860314,sf_production.1.dcd,dcd,101154356
3860314,sf_production.2.1.dcd,dcd,52398128
3860314,sf_production.2.2.dcd,dcd,48770080
3860314,sf_production.3.1.dcd,dcd,52195820
3860314,sf_production.3.2.dcd,dcd,48972444
3860314,sf_production.4.1.dcd,dcd,101154356
3860314,sf_production.5.dcd,dcd,101154356
3860314,sh_production.1.1.dcd,dcd,59394416
3860314,sh_production.1.2.dcd,dcd,41068880
3860314,sh_production.2.dcd,dcd,101154356
3860314,sh_production.3.dcd,dcd,23872700
3860314,sh_production.4.1.dcd,dcd,18208076
3860314,sh_production.4.2.dcd,dcd,82969596
3860314,sh_production.5.1.dcd,dcd,101154356
3860314,socf3_production.1.dcd,dcd,101178356
3860314,socf3_production.2.dcd,dcd,101178356
3860314,socf3_production.3.dcd,dcd,101178356
3860314,socf3_production.4.dcd,dcd,101178356
3860314,socf3_production.5.dcd,dcd,101178356
3860314,soch3_production.1.dcd,dcd,101178356
3860314,soch3_production.2.dcd,dcd,101178356
3860314,soch3_production.3.dcd,dcd,101178356
3860314,soch3_production.4.dcd,dcd,101178356
3860314,soch3_production.5.dcd,dcd,101178356
3860314,tgf_production.1.dcd,dcd,104640356
3860314,tgf_production.2.dcd,dcd,104640356
3860314,tgf_production.3.dcd,dcd,104640356
3860314,tgf_production.4.dcd,dcd,104640356
3860314,tgf_production.5.dcd,dcd,104640356
3921901,Protein_protein_Intercations_GSTs.zip,zip,17533760
3921901,Protein_protein_Intercations_meta_data_File-Description.docx,docx,1562855
3987818,rotamers.tgz,tgz,2792282393
3987818,specdens.tgz,tgz,383269121
3696970,Useful VMD script and notes.zip,zip,36727
3696970,Voltage 0.zip,zip,10432615
3696970,Voltage 1V Field On Negative Electrode.zip,zip,10433235
3696970,Voltage 1V Field On Positive Electrode.zip,zip,10433229
3696970,Voltage 3V Field On Negative Electrode.zip,zip,10433237
3696970,Voltage 3V Field On Positive Electrode.zip,zip,10433234
3822507,TrpLoop1.zip,zip,5752611969
3822507,TrpLoop2a.zip,zip,5776000113
3822507,TrpLoop2b.zip,zip,6031886916
3822507,TrpLoop4a.zip,zip,4503809423
3822507,TrpLoop4b.zip,zip,4548166641
4243247,AgI.xyz.zip,zip,14260818
4243247,beta-Li2B12H12.xyz.zip,zip,84049813
4243247,CuI.xyz.zip,zip,23208789
4243247,Li10GeP2S12.xyz.zip,zip,36003928
4243247,Li2B10H10.xyz.zip,zip,76227790
4243247,Li3PS4.xyz.zip,zip,128704760
4243247,Na2B10H10.xyz.zip,zip,84288858
4243247,README,,1392
3780463,ligand1.zip,zip,15422702711
3780463,ligand2.zip,zip,11921804393
3780463,ligand3.zip,zip,11922798914
3780463,simulation_set_up.zip,zip,23293323
4460471,CW.zip,zip,815806
4460471,Data.zip,zip,469816448
4460471,DEER.zip,zip,5400340
4460471,MD.zip,zip,356388539
4460471,MMM.zip,zip,107192713
4460471,Raw Data EPR.xlsx,xlsx,7608722
3667590,MD input mt aptamer 1 - ATP complex.tar.gz,gz,1200548
3667590,MD input mt aptamer 1.tar.gz,gz,899491
3667590,MD input mt aptamer 2 - ATP complex.tar.gz,gz,1054291
3667590,MD input mt aptamer 2.tar.gz,gz,709092
3667590,MD input mt aptamer 3 - ATP complex.tar.gz,gz,791847
3667590,MD input mt aptamer 3.tar.gz,gz,1306395
3667590,MD input wt aptamer - ATP complex.tar.gz,gz,778316
3667590,MD input wt aptamer.tar.gz,gz,717546
3667590,MD trajectory mt aptamer 1 -ATP complex.tar.gz,gz,781521990
3667590,MD trajectory mt aptamer 1.tar.gz,gz,1095834860
3667590,MD trajectory mt aptamer 2 - ATP complex.tar.gz,gz,1259892700
3667590,MD trajectory mt aptamer 2.tar.gz,gz,1160201092
